,COD_RH,                 GRUPO,                TITULO,                PAIS,                ISSN,                AÑO,                AUTORES,Unnamed: 7,Cuartil,Publindex
3526,3328,Internet Inteligente, Accumulation of Deleterious Mutations in Small Abiotic Populations of RNA.,Estados Unidos,00166731,2007," STEVEN J SOLL, CAROLINA DIAZ ARENAS, NILES LEHMAN, CAROLINA DIAZ ARENAS",,Q1,No Clasificado
3527,3328,Internet Inteligente, Optimizando la transmisión de datos IP mediante la conmutación de etiquetas multiprotocolo (3 Autores).,Colombia,0121750X,2007, DANILO ALFONSO LOPEZ SARMIENTO,,No Clasificado,C
3528,3328,Internet Inteligente, Accumulation of deleterious mutations in small abiotic populations of RNA,Estados Unidos,00166731,2007," CAROLINA DIAZ ARENAS, CAROLINA DIAZ ARENAS",,Q1,No Clasificado
3529,3328,Internet Inteligente, Modelo de semaforizacion inteligente para la ciudad para la ciudad de Bogota,Colombia,0121750X,2006, CESAR AUGUSTO HERNANDEZ SUAREZ,,No Clasificado,C
3530,3328,Internet Inteligente, Redes Opticas: Una Aplicacion para la Sociedad del Conocimiento,Colombia,846900258,2006, OCTAVIO SALCEDO PARRA,,No Clasificado,No Clasificado
3531,3328,Internet Inteligente, Modelo de Semaforización Inteligente para la Ciudad de Bogotá,Colombia,0121750X,2006," LUIS FERNANDO PEDRAZA MARTINEZ, OCTAVIO SALCEDO PARRA, CESAR AUGUSTO HERNANDEZ SUAREZ",,No Clasificado,C
3532,3328,Internet Inteligente," Redes neuronales artificiales, una aplicacion a la tasa de cambio nominal",,846900258,2006, OCTAVIO SALCEDO PARRA,,No Clasificado,No Clasificado
3533,3328,Internet Inteligente, Consideraciones políticas y técnicas de la banda ancha inalámbrica en Colombia,Colombia,"0,2006v",2006, LUIS FERNANDO PEDRAZA MARTINEZ,,No Clasificado,No Clasificado
3534,3328,Internet Inteligente," Órdenes de flujo, tasa de interés y tasa de cambio nominal: un ejemplo de redes neuronales para Colombia 2005",,17947561,2006," MARCO ANTONIO AGUILERA PRADO, OCTAVIO SALCEDO PARRA",,No Clasificado,C
3535,3328,Internet Inteligente, Una aplicacion a la sociedad del conocimiento: Metro Ethernet,Colombia,846900258,2006, OCTAVIO SALCEDO PARRA,,No Clasificado,No Clasificado
3536,3328,Internet Inteligente, Reflexiones sobre la integración económica y la política comercial: ¿Por qué los países forman organizaciones de libre comercio y mantienen o aumentan al mismo tiempo las barreras comerciales con el resto del mundo?,No Aplica,"0,2006v",2006," MARCO ANTONIO AGUILERA PRADO, JOSE SANTIAGO ARROYO MINA",,No Clasificado,No Clasificado
3537,3328,Internet Inteligente," Ordenes de flujo , tasas de interes y tasa de cambio nominal , un ejemplo de redes neuronales para colombia",,17947561,2006," OCTAVIO SALCEDO PARRA, MARCOS AGUILERA",,No Clasificado,C
3538,3328,Internet Inteligente, Modelo de semaforizacion inteligente para la ciudad de bogota,Colombia,0121750X,2006, OCTAVIO SALCEDO PARRA,,No Clasificado,C
3539,3328,Internet Inteligente,        360.- Corto (Resumen): Propuesta de un protocolo de interconexión de dispositivos IP Inteligentes de red,Colombia,01215132,2005, ROBERTO FERRO ESCOBAR,,No Clasificado,C
3540,3328,Internet Inteligente, Reconstrucción no lineal de imágenes por resonancia magnética de datos no cartesianos en espacio k,Colombia,0121750X,2005," HECTOR CRISTYAN MANTA CARO, HECTOR FERNANDO CANCINO DE GREIFF",,No Clasificado,C
3541,3328,Internet Inteligente, Medición de potencia en una señal de voz mediante filtros FIR,Colombia,19003102,2005, LUIS FERNANDO PEDRAZA MARTINEZ,,No Clasificado,C
3542,3328,Internet Inteligente, Productividad y competitividad: una propuesta para el mejoramiento del mercado laboral de Cali-Yumbo y la zona pacífica,No Aplica,16576055,2004," MARCO ANTONIO AGUILERA PRADO, JOSE SANTIAGO ARROYO MINA",,No Clasificado,No Clasificado
3543,3328,Internet Inteligente, Los flujos de comercio intraindustrial en el Valle del Cauca 1985 - 2000,No Aplica,16927958,2004," AVELINO MARTINEZ SANDOVAL, ELIZABETH APONTE JARAMILLO, MARCO ANTONIO AGUILERA PRADO",,No Clasificado,No Clasificado
3544,3328,Internet Inteligente, Sistema de Evaluación de Proficiencia en Educación Superior - SERES,Colombia,16925238,2004," LILIA MARINA CASTELLANOS JAIMES, RICARDO LLAMOSA VILLABA, SANDRO CASTELLANOS GALVIS, LILIANA PAOLA PINILLA VELANDIA, ADRIANA LLAMOSA ARDILA, MARIA ISABEL BENITEZ GUERRERO, VICTOR HUGO SANCHEZ CUBILLOS, CARLOS ANDRES GUERRERO ALARCON",,No Clasificado,C
3545,3328,Internet Inteligente,        366.- Corto (Resumen): El comercio del Valle del Cauca con la Comunidad Andina de Naciones en la década del 90,Colombia,16577140,2003, MARCO ANTONIO AGUILERA PRADO,,No Clasificado,No Clasificado
3546,3328,Internet Inteligente, Caracterización del mercado laboral en el área metropolitana de Cali-Yumbo y la zona pacífica colombiana 2000-2002,Colombia,16577140,2003," MARCO ANTONIO AGUILERA PRADO, ELIZABETH APONTE JARAMILLO, JOSE SANTIAGO ARROYO MINA, BLANCA CECILIA ZULUGA",,No Clasificado,No Clasificado
3547,3328,Internet Inteligente, Software De Simulación Para Sistema Adaptativo De Inferencia Neurodifusa Aplicado A Luces Para El Control De Trafico,Colombia,0121750X,1999," OSWALDO ALBERTO ROMERO VILLALOBOS, HERNAN DARIO TAPIAS CIFUENTES, ALVARO BETANCOUT USCATEGUI",,No Clasificado,C
3548,6176,Grupo de Radiación Electromagnética y Comunicaciones Ópticas - GRECO (LIMER), Synthesis of asymmetric radiation patterns with non-uniform linear arrays using evolutionary algorithms,Italia,20395086,2020," CAMILO ANDRES TORRES CASTILLO, CARLOS ARTURO SUAREZ FAJARDO, GUSTAVO ADOLFO PUERTO LEGUIZAMON",,Q2,No Clasificado
3549,6176,Grupo de Radiación Electromagnética y Comunicaciones Ópticas - GRECO (LIMER), Performance analysis of a data-offloading approach based on software-defined networking for heterogeneous networks,Reino Unido,17518628,2020, GUSTAVO ADOLFO PUERTO LEGUIZAMON,,Q2,No Clasificado
3550,6176,Grupo de Radiación Electromagnética y Comunicaciones Ópticas - GRECO (LIMER), Wireless sensor nodes featuring single or double band directive antennas for agriculture applications,Colombia,01226517,2020," MARTHA AURORA GONZALEZ JARAMILLO, CESAR ANIBAL ECHEVERRY MORENO, CARLOS ARTURO SUAREZ FAJARDO, GUSTAVO ADOLFO PUERTO LEGUIZAMON",,No Clasificado,B
3551,6176,Grupo de Radiación Electromagnética y Comunicaciones Ópticas - GRECO (LIMER), Suspended plate antenna with circular polarization and configurable sense of rotation,Colombia,01226517,2020," GUSTAVO ADOLFO PUERTO LEGUIZAMON, CARLOS ARTURO SUAREZ FAJARDO",,No Clasificado,B
3552,6176,Grupo de Radiación Electromagnética y Comunicaciones Ópticas - GRECO (LIMER), ON THE QUALITY MEASUREMENTS OF RF SIGNALS USING GNU RADIO FOR SOFTWARE DEFINED RADIO IMPLEMENTATIONS IN FUTURE RF NETWORKS,Italia,20395086,2020," JULIAN ALFONSO SANTOS BUSTOS, LUIS FELIPE ALBARRACIN SANCHEZ, GUSTAVO ADOLFO PUERTO LEGUIZAMON",,Q2,No Clasificado
3553,6176,Grupo de Radiación Electromagnética y Comunicaciones Ópticas - GRECO (LIMER), Optical partitioning for multicarrier generation in subcarrier multiplexed networks,Colombia,01226517,2020," FABIAN RANULFO CUESTA QUINTERO, GUSTAVO ADOLFO PUERTO LEGUIZAMON, CARLOS ARTURO SUAREZ FAJARDO",,No Clasificado,B
3554,6176,Grupo de Radiación Electromagnética y Comunicaciones Ópticas - GRECO (LIMER), Optical partitioning for multicarrier generation in subcarrier multiplexed network,Colombia,23824700,2020," FABIAN RANULFO CUESTA QUINTERO, GUSTAVO ADOLFO PUERTO LEGUIZAMON, CARLOS ARTURO SUAREZ FAJARDO",,No Clasificado,No Clasificado
3555,6176,Grupo de Radiación Electromagnética y Comunicaciones Ópticas - GRECO (LIMER), Design of a Flattening Filter Using Fiber Bragg Gratings for edfa Gain Equalization: An Artificial Neural Network Application,Colombia,01248170,2019, GUSTAVO ADOLFO PUERTO LEGUIZAMON,,No Clasificado,B
3556,6176,Grupo de Radiación Electromagnética y Comunicaciones Ópticas - GRECO (LIMER), BROADBAND DIPOLE ANTENNA FOR DOA SYSTEMS APPLICATIONS,Pakistán,18196608,2019," MARTHA AURORA GONZALEZ JARAMILLO, CARLOS ARTURO SUAREZ FAJARDO, GUSTAVO ADOLFO PUERTO LEGUIZAMON",,Q4,No Clasificado
3557,6176,Grupo de Radiación Electromagnética y Comunicaciones Ópticas - GRECO (LIMER), Evaluación del Particionado Espectral Centralizado para el Transporte Radio sobre Fibra en Redes Ópticas de Acceso y Metropolitanas,Portugal,16469895,2019," FABIAN RANULFO CUESTA QUINTERO, GUSTAVO ADOLFO PUERTO LEGUIZAMON, DEWAR WILLMER RICO BAUTISTA",,Q4,No Clasificado
3558,6176,Grupo de Radiación Electromagnética y Comunicaciones Ópticas - GRECO (LIMER), A Fuzzy Inference System for Automatic Setting of the Processing Threshold in an IEEE 802.11 Cognitive Radio,Italia,20395086,2018," CRISTIAN DAVID RODRIGUEZ RODRIGUEZ, GUSTAVO ADOLFO PUERTO LEGUIZAMON, CARLOS ARTURO SUAREZ FAJARDO",,Q2,No Clasificado
3559,6176,Grupo de Radiación Electromagnética y Comunicaciones Ópticas - GRECO (LIMER), A Fuzzy Inference System for Automatic Setting of the Processing Threshold in an IEEE 802.11 Cognitive Radio,Italia,20395086,2018," CRISTIAN DAVID RODRIGUEZ RODRIGUEZ, GUSTAVO ADOLFO PUERTO LEGUIZAMON, CARLOS ARTURO SUAREZ FAJARDO",,Q2,No Clasificado
3560,6176,Grupo de Radiación Electromagnética y Comunicaciones Ópticas - GRECO (LIMER), Software Assisted Energy Efficient and Flexible WDM-PON Access Networks,Colombia,18650929,2018," LUIS FELIPE ALBARRACIN SANCHEZ, GUSTAVO ADOLFO PUERTO LEGUIZAMON",,Q4,No Clasificado
3561,6176,Grupo de Radiación Electromagnética y Comunicaciones Ópticas - GRECO (LIMER), Quality of service evaluation based on network slicing for software-defined 5G systems,Colombia,22565337,2018," KEVIN SNEIDER IBARRA LANCHEROS, GUSTAVO ADOLFO PUERTO LEGUIZAMON, CARLOS SUAREZ FAJARDO",,No Clasificado,No Clasificado
3562,6176,Grupo de Radiación Electromagnética y Comunicaciones Ópticas - GRECO (LIMER), Bidirectional single sideband transmission of Millimeter Waves over Fiber for 5G Mobile Networks,Colombia,22565337,2018," ALEJANDRO PATINO CARRILLO, GUSTAVO ADOLFO PUERTO LEGUIZAMON, CARLOS SUAREZ FAJARDO",,No Clasificado,No Clasificado
3563,6176,Grupo de Radiación Electromagnética y Comunicaciones Ópticas - GRECO (LIMER), Bidirectional single sideband transmission of Millimeter Waves over Fiber for 5G Mobile Networks,Colombia,22565337,2018," ALEJANDRO PATINO CARRILLO, GUSTAVO ADOLFO PUERTO LEGUIZAMON, CARLOS ARTURO SUAREZ FAJARDO",,No Clasificado,No Clasificado
3564,6176,Grupo de Radiación Electromagnética y Comunicaciones Ópticas - GRECO (LIMER), Quality of service evaluation based on network slicing for software-defined 5G systems,Colombia,22565337,2018," KEVIN SNEIDER IBARRA LANCHEROS, GUSTAVO PUERTO LEGUIZAMON, CARLOS ARTURO SUAREZ FAJARDO",,No Clasificado,No Clasificado
3565,6176,Grupo de Radiación Electromagnética y Comunicaciones Ópticas - GRECO (LIMER), OpenDaylight vs. Floodlight: Comparative Analysis of a Load Balancing Algorithm for Software Defined Networking,Pakistán,20760930,2018, GUSTAVO ADOLFO PUERTO LEGUIZAMON,,Q3,No Clasificado
3566,6176,Grupo de Radiación Electromagnética y Comunicaciones Ópticas - GRECO (LIMER), On the features of Software Defined Networking for the QoS provision in data networks,Colombia,23824700,2018, GUSTAVO ADOLFO PUERTO LEGUIZAMON,,No Clasificado,No Clasificado
3567,6176,Grupo de Radiación Electromagnética y Comunicaciones Ópticas - GRECO (LIMER), Optical power dimensioning for a multi-PON architecture featuring light-source centralising based on polarisation multiplexing,Reino Unido,17518636,2018," SANTIAGO GALINDO, BRIAN DIAZ GARCIA, GUSTAVO ADOLFO PUERTO LEGUIZAMON, CARLOS ARTURO SUAREZ FAJARDO",,Q2,No Clasificado
3568,6176,Grupo de Radiación Electromagnética y Comunicaciones Ópticas - GRECO (LIMER), Optical power dimensioning for a multi-PON architecture featuring light-source centralising based on polarisation multiplexing,Reino Unido,17518628,2018," SANTIAGO GALINDO, BRIAN DIAZ GARCIA, GUSTAVO ADOLFO PUERTO LEGUIZAMON, CARLOS ARTURO SUAREZ FAJARDO",,Q2,No Clasificado
3569,6176,Grupo de Radiación Electromagnética y Comunicaciones Ópticas - GRECO (LIMER), A Fuzzy Inference System for Automatic Setting of the Processing Threshold in an IEEE 802.11 Cognitive Radio,Italia,20395086,2018," CRISTIAN DAVID RODRIGUEZ RODRIGUEZ, GUSTAVO ADOLFO PUERTO LEGUIZAMON, CARLOS ARTURO SUAREZ FAJARDO",,Q2,No Clasificado
3570,6176,Grupo de Radiación Electromagnética y Comunicaciones Ópticas - GRECO (LIMER), Fuzzy Systems: An Approach to 5G Networks under the Software Defined Network Paradigm,Colombia,01242253,2018," GUSTAVO ADOLFO PUERTO LEGUIZAMON, LUIS FELIPE ALBARRACIN SANCHEZ",,No Clasificado,B
3571,6176,Grupo de Radiación Electromagnética y Comunicaciones Ópticas - GRECO (LIMER), Antena de parche cortocircuitado con polarización circular y sentido de giro reconfigurable para aplicaciones en satélites de reducido tamaño,Chile,07180764,2017," CARLOS ARTURO SUAREZ FAJARDO, CRISTIAM DAVID MARTIN JACKSON, GUSTAVO ADOLFO PUERTO LEGUIZAMON",,No Clasificado,No Clasificado
3572,6176,Grupo de Radiación Electromagnética y Comunicaciones Ópticas - GRECO (LIMER), Opportunities to implement Software Defined Radio in network sensors,Colombia,01211129,2017," MIGUEL ANGEL SASTOQUE CARO, GUSTAVO ADOLFO PUERTO LEGUIZAMON, CARLOS ARTURO SUAREZ FAJARDO",,No Clasificado,A2
3573,6176,Grupo de Radiación Electromagnética y Comunicaciones Ópticas - GRECO (LIMER), Fuzzy Systems: An Approach to 5G Networks under the Software Defined Network Paradigm,Colombia,01242253,2017," GUSTAVO ADOLFO PUERTO LEGUIZAMON, LUIS FELIPE ALBARRACIN SANCHEZ",,No Clasificado,B
3574,6176,Grupo de Radiación Electromagnética y Comunicaciones Ópticas - GRECO (LIMER), Performance analysis of 2R optical regeneration by cross gain compression using multiple quantum well semiconductor optical amplifiers,Colombia,00127353,2017," GUSTAVO ADOLFO PUERTO LEGUIZAMON, VICTOR HUGO PERILLA MARTINEZ, CARLOS ARTURO SUAREZ FAJARDO",,Q4,C
3575,6176,Grupo de Radiación Electromagnética y Comunicaciones Ópticas - GRECO (LIMER), Performance analysis of 2R optical regeneration by cross gain compression using multiple quantum well semiconductor optical amplifiers,Colombia,00127353,2017," VICTOR PERILLA MARTINEZ, GUSTAVO ADOLFO PUERTO LEGUIZAMON, CARLOS ARTURO SUAREZ FAJARDO",,Q4,C
3576,6176,Grupo de Radiación Electromagnética y Comunicaciones Ópticas - GRECO (LIMER), Opportunities to implement Software Defined Radio in network sensors,Colombia,01211129,2017," GUSTAVO ADOLFO PUERTO LEGUIZAMON, MIGUEL ANGEL SASTOQUE CARO, CARLOS ARTURO SUAREZ FAJARDO",,No Clasificado,A2
3577,6176,Grupo de Radiación Electromagnética y Comunicaciones Ópticas - GRECO (LIMER), Towards a New Generation of Passive Optical Networks,Colombia,0121750X,2016," ELKIN FABIAN AGUAS MARTINEZ, GUSTAVO ADOLFO PUERTO LEGUIZAMON, CARLOS ARTURO SUAREZ FAJARDO",,No Clasificado,C
3578,6176,Grupo de Radiación Electromagnética y Comunicaciones Ópticas - GRECO (LIMER), Antena de parche con sentido de giro reconfigurable para aplicaciones en satélites CubeSat,Colombia,00127353,2016," CARLOS ARTURO SUAREZ FAJARDO, DIEGO RAFAEL MENDEZ MARIN, GUSTAVO ADOLFO PUERTO LEGUIZAMON",,Q4,C
3579,6176,Grupo de Radiación Electromagnética y Comunicaciones Ópticas - GRECO (LIMER), Comparative Study of Optical Filtering Schemes for Convergent Access Network,Estados Unidos,18650929,2016," OSCAR JULIAN CASTIBLANCO PARDO, JOAN CAMILO VALENCIA MONTANA, GUSTAVO ADOLFO PUERTO LEGUIZAMON",,Q4,No Clasificado
3580,6176,Grupo de Radiación Electromagnética y Comunicaciones Ópticas - GRECO (LIMER), Generación de señales para sistemas de radio sobre fibra basados en la combinación eléctrica de componentes de banda base y radiofrecuencia,Chile,07183305,2016," RAFAEL OSWALDO MUNOZ ORTIZ, MANUEL ARTURO CELY MANCIPE, GUSTAVO ADOLFO PUERTO LEGUIZAMON, CARLOS ARTURO SUAREZ FAJARDO",,Q4,No Clasificado
3581,6176,Grupo de Radiación Electromagnética y Comunicaciones Ópticas - GRECO (LIMER), Generación de señales para sistemas de radio sobre fibra basados en la combinación eléctrica de componentes de banda base y radiofrecuencia,Chile,07183305,2016," MANUEL ARTURO CELY MANCIPE, RAFAEL OSWALDO MUNOZ ORTIZ, GUSTAVO ADOLFO PUERTO LEGUIZAMON, CARLOS ARTURO SUAREZ FAJARDO",,Q4,No Clasificado
3582,6176,Grupo de Radiación Electromagnética y Comunicaciones Ópticas - GRECO (LIMER), Reconfigurable Architecture Based On Fiber Bragg Gratings For Convergent Optical Indoor Networks,Colombia,1900771X,2016," GUSTAVO ADOLFO PUERTO LEGUIZAMON, WILSON RICARDO LOPEZ SANCHEZ, CARLOS ARTURO SUAREZ FAJARDO",,No Clasificado,C
3583,6176,Grupo de Radiación Electromagnética y Comunicaciones Ópticas - GRECO (LIMER), Antena Compacta para Aplicaciones en Satélites de Reducido Tamaño,Chile,07180764,2016," CARLOS ARTURO SUAREZ FAJARDO, JOEL CARROLL VARGAS, GUSTAVO ADOLFO PUERTO LEGUIZAMON",,No Clasificado,No Clasificado
3584,6176,Grupo de Radiación Electromagnética y Comunicaciones Ópticas - GRECO (LIMER), Performance of multiobjective computational intelligence algorithms for the routing and wavelength assignment problem,Colombia,01205609,2016," JORGE LEONARDO PATINO, BRYAN MONTES CASTANEDA, GUSTAVO ADOLFO PUERTO LEGUIZAMON",,Q3,A2
3585,6176,Grupo de Radiación Electromagnética y Comunicaciones Ópticas - GRECO (LIMER), Towards a New Generation of Passive Optical Networks,Colombia,0121750X,2016," ELKIN FABIAN AGUAS MARTINEZ, GUSTAVO ADOLFO PUERTO LEGUIZAMON, CARLOS SUAREZ FAJARDO",,No Clasificado,C
3586,6176,Grupo de Radiación Electromagnética y Comunicaciones Ópticas - GRECO (LIMER), Reconfigurable architecture based on fiber bragg gratings for convergent optical indoor networks,Colombia,1900771X,2016," GUSTAVO ADOLFO PUERTO LEGUIZAMON, WILSON RICARDO LOPEZ SANCHEZ, CARLOS ARTURO SUAREZ FAJARDO",,No Clasificado,C
3587,6176,Grupo de Radiación Electromagnética y Comunicaciones Ópticas - GRECO (LIMER), Dynamic WDM-TDM Access Networks Featuring Wired-Wireless Convergence,Colombia,01206230,2016," ELKIN FABIAN AGUAS MARTINEZ, GUSTAVO ADOLFO PUERTO LEGUIZAMON, CARLOS ARTURO SUAREZ FAJARDO",,Q3,C
3588,6176,Grupo de Radiación Electromagnética y Comunicaciones Ópticas - GRECO (LIMER), Dynamic WDM-TDM access networks featuring wired-wireless convergence,Colombia,01206230,2016," ELKIN FABIAN AGUAS MARTINEZ, GUSTAVO ADOLFO PUERTO LEGUIZAMON, CARLOS SUAREZ FAJARDO",,Q3,C
3589,6176,Grupo de Radiación Electromagnética y Comunicaciones Ópticas - GRECO (LIMER), Antena plana para aplicaciones en las bandas L1 y L2 de GPS,Colombia,01223461,2016," CARLOS ARTURO SUAREZ FAJARDO, JOHANNA KATERIN LOPEZ CARDENAS, GUSTAVO ADOLFO PUERTO LEGUIZAMON",,No Clasificado,C
3590,6176,Grupo de Radiación Electromagnética y Comunicaciones Ópticas - GRECO (LIMER), A comparative study of multiobjective computational intelligence algorithms to find the solution to the RWA problem in WDM networks,Colombia,00127353,2015," BRYAN MONTES CASTANEDA, JORGE LEONARDO PATINO, GUSTAVO ADOLFO PUERTO LEGUIZAMON",,Q4,C
3591,6176,Grupo de Radiación Electromagnética y Comunicaciones Ópticas - GRECO (LIMER), Generación de señales para sistemas radio sobre fibra basados en combinación óptica,México,14057743,2015," GUSTAVO ADOLFO PUERTO LEGUIZAMON, CARLOS ARTURO SUAREZ FAJARDO",,No Clasificado,No Clasificado
3592,6176,Grupo de Radiación Electromagnética y Comunicaciones Ópticas - GRECO (LIMER), A study of the ground plane effect in passband filters using OSRR cells,Colombia,00127353,2015," IVAN EDUARDO DIAZ PARDO, CARLOS ARTURO SUAREZ FAJARDO, GUSTAVO ADOLFO PUERTO LEGUIZAMON",,Q4,C
3593,6176,Grupo de Radiación Electromagnética y Comunicaciones Ópticas - GRECO (LIMER), Generación de señales para sistemas radio sobre fibra basados en combinación óptica,México,14057743,2015," RAFAEL OSWALDO MUNOZ ORTIZ, MANUEL ARTURO CELY MANCIPE, GUSTAVO ADOLFO PUERTO LEGUIZAMON, CARLOS ARTURO SUAREZ FAJARDO",,No Clasificado,No Clasificado
