COD_RH;                 GRUPO;                TITULO;                PAIS;                ISSN;                AÑO;                AUTORES;
15947;SIREC - Sistemas y Redes Cognitivas; Spectrum mobility analytical tool for cognitive wireless networks;India;0973-4562;2015; CESAR AUGUSTO HERNANDEZ SUAREZ, DIEGO ARMANDO GIRAL RAMIREZ;
15947;SIREC - Sistemas y Redes Cognitivas; Benchmarking of the performance of spectrum mobility models in cognitive radio networks;India;0973-4562;2015; CESAR AUGUSTO HERNANDEZ SUAREZ, DIEGO ARMANDO GIRAL RAMIREZ, INGRID PATRICIA PAEZ PARRA;
15947;SIREC - Sistemas y Redes Cognitivas; Spectrum Mobility Analytical Tool for Cognitive Wireless Networks;India;0973-4562;2015; DIEGO ARMANDO GIRAL RAMIREZ, CESAR AUGUSTO HERNANDEZ SUAREZ;
15947;SIREC - Sistemas y Redes Cognitivas; Benchmarking of the Performance of Spectrum Mobility Models in Cognitive Radio Networks;India;0973-4562;2015; DIEGO ARMANDO GIRAL RAMIREZ, CESAR AUGUSTO HERNANDEZ SUAREZ;
15947;SIREC - Sistemas y Redes Cognitivas; MCDM spectrum handover models for cognitive wireless networks;Francia;2010-376X;2015; CESAR AUGUSTO HERNANDEZ SUAREZ, DIEGO ARMANDO GIRAL RAMIREZ, FERNANDO MARTINEZ SANTA;
15947;SIREC - Sistemas y Redes Cognitivas; Multichannel scheme under Max-Min fairness environment for cognitive radio networks;Francia;2010-376X;2015; CESAR AUGUSTO HERNANDEZ SUAREZ, HANS RAUL MARQUEZ RAMOS, INGRID PATRICIA PAEZ PARRA;
15947;SIREC - Sistemas y Redes Cognitivas; Multichannel scheme under Max-Min fairness environment for cognitive radio networks;Francia;2010-376X;2015; HANS RAUL MARQUEZ RAMOS, CESAR AUGUSTO HERNANDEZ SUAREZ;
15947;SIREC - Sistemas y Redes Cognitivas; Multivariable algorithm for dynamic channel selection in cognitive radio networks;Inglaterra;1687-1499;2015; CESAR AUGUSTO HERNANDEZ SUAREZ, HANS IGOR LOPEZ CHAVEZ;
15947;SIREC - Sistemas y Redes Cognitivas; Las tecnologías de la información en el aprendizaje de la lengua de señas;Colombia;0124-0064;2015; CESAR AUGUSTO HERNANDEZ SUAREZ;
15947;SIREC - Sistemas y Redes Cognitivas; Evaluación de los protocolos MAC IEEE 802.11 y MMAC-CR en una red MANET;Colombia;0123-921X;2014; CESAR AUGUSTO HERNANDEZ SUAREZ, JUDY C GUEVARA, LUIS FERNANDO PEDRAZA MARTINEZ;
15947;SIREC - Sistemas y Redes Cognitivas; Evaluación de Protocolos de Señalización en Multiprotocolo Generalizado de Conmutación de Etiquetas (GMPLS) Capaces de Conmutar Paquetes y Longitudes de Onda;Chile;0718-0764;2014; CESAR AUGUSTO HERNANDEZ SUAREZ, DANILO ALFONSO LOPEZ SARMIENTO, OCTAVIO JOSE SALCEDO PARRA;
15947;SIREC - Sistemas y Redes Cognitivas; Sistema de comunicación TCP/IP para el control de una intersección de trafico vehicular;Colombia;1405-7743;2013; LUIS FERNANDO PEDRAZA MARTINEZ, CESAR AUGUSTO HERNANDEZ SUAREZ, DANILO ALFONSO LOPEZ SARMIENTO;
15947;SIREC - Sistemas y Redes Cognitivas; Performance of multivariable traffic model that allows estimating Throughput;Colombia;0120-6230;2013; CESAR AUGUSTO HERNANDEZ SUAREZ, OCTAVIO JOSE SALCEDO PARRA;
15947;SIREC - Sistemas y Redes Cognitivas; Identificación y localización de fallas en sistemas de distribución utilizando medidores de calidad del servicio de energía eléctrica;Colombia;0718-0764;2012; VICTOR ALFONSO GOMEZ SAAVEDRA, CESAR AUGUSTO HERNANDEZ SUAREZ, ROBIN ALEJANDRO PENA LOTE;
15947;SIREC - Sistemas y Redes Cognitivas; Control difuso para la corrección activa del factor de potencia.;Colombia;0122-3461;2011; JHON JAIRO GALVIS LOPEZ, FREDY HERNAN MARTINEZ SARMIENTO, CESAR AUGUSTO HERNANDEZ SUAREZ;
1169;ARMOS - Arquitecturas Modernas para Sistemas de Alimentación;;cados;culos pub;;;
Artí;los publicado;;;;;;
1169;ARMOS - Arquitecturas Modernas para Sistemas de Alimentación; A comparative study of the effects of peer feedback in the analysis of dynamic systems on students of electrical technology;Brasil;2179-0302;2021; FERNANDO MARTINEZ SANTA, FREDY HERNAN MARTINEZ SARMIENTO, HOLMAN MONTIEL ARIZA;
1169;ARMOS - Arquitecturas Modernas para Sistemas de Alimentación; Application Of Custom-Made Simulator For Training In Robotic Navigation Strategies;Pakistán;1992-8645;2021; FREDY HERNAN MARTINEZ SARMIENTO, JORGE ALONSO DUARTE AMEZQUITA, YEISSON FERNEY TRIVINO RONCANCIO;
1169;ARMOS - Arquitecturas Modernas para Sistemas de Alimentación; A comparative study of the effects of peer feedback in the analysis of dynamic systems on students of electrical technology;Brasil;2179-0302;2021; FREDY HERNAN MARTINEZ SARMIENTO, HOLMAN MONTIEL ARIZA, FERNANDO MARTINEZ SANTA;
1169;ARMOS - Arquitecturas Modernas para Sistemas de Alimentación; Co-designed implementation of the PRESENT cryptographic algorithm for an ARM-based System on Chip;India;0974-3154;2020; EDWAR JACINTO GOMEZ, FERNANDO MARTINEZ SANTA, FREDY HERNAN MARTINEZ SARMIENTO;
1169;ARMOS - Arquitecturas Modernas para Sistemas de Alimentación; Dynamic walking exercises with the Nao robotic platform;Pakistán;2077-124X;2020; FERNANDO MARTINEZ SANTA, FREDY HERNAN MARTINEZ SARMIENTO, EDWAR JACINTO GOMEZ;
1169;ARMOS - Arquitecturas Modernas para Sistemas de Alimentación; Dynamic walking exercises with the Nao robotic platform;Pakistán;2077-124X;2020; FREDY HERNAN MARTINEZ SARMIENTO, EDWAR JACINTO GOMEZ, FERNANDO MARTINEZ SANTA;
1169;ARMOS - Arquitecturas Modernas para Sistemas de Alimentación; Design of a controller for wheeled mobile robots based on automatic movement sequencing;Indonesia;2302-9293;2020; FERNANDO MARTINEZ SANTA, FREDY HERNAN MARTINEZ SARMIENTO, HOLMAN MONTIEL ARIZA;
1169;ARMOS - Arquitecturas Modernas para Sistemas de Alimentación; Low Cost, High Performance Fuel Cell Energy Conditioning System Controlled by Neural Network;;2302-9293;2020; FERNANDO MARTINEZ SANTA, FREDY HERNAN MARTINEZ SARMIENTO, HOLMAN MONTIEL ARIZA;
1169;ARMOS - Arquitecturas Modernas para Sistemas de Alimentación; Low Cost, High Performance Fuel Cell Energy Conditioning System Controlled by Neural Network;;2302-9293;2020; FREDY HERNAN MARTINEZ SARMIENTO, FERNANDO MARTINEZ SANTA, HOLMAN MONTIEL ARIZA;
1169;ARMOS - Arquitecturas Modernas para Sistemas de Alimentación; Co-designed implementation of the PRESENT cryptographic algorithm for an ARM-based System on Chip;India;0974-3154;2020; FREDY HERNAN MARTINEZ SARMIENTO, FERNANDO MARTINEZ SANTA, EDWAR JACINTO GOMEZ;
1169;ARMOS - Arquitecturas Modernas para Sistemas de Alimentación; Design of a Controller for Wheeled Mobile Robots Based on Automatic Movement Sequencing;Indonesia;2302-9293;2020; FREDY HERNAN MARTINEZ SARMIENTO, FERNANDO MARTINEZ SANTA, HOLMAN MONTIEL ARIZA;
1169;ARMOS - Arquitecturas Modernas para Sistemas de Alimentación; Low cost, high performance fuel cell energy conditioning system controlled by neural network;;1693-6930;2020; HOLMAN MONTIEL ARIZA, FREDY HERNAN MARTINEZ SARMIENTO, FERNANDO MARTINEZ SANTA;
1169;ARMOS - Arquitecturas Modernas para Sistemas de Alimentación; The Use of Special-Purpose Simulators as an Advanced Professional Training Tool Under E-Learning Conditions;Brasil;2179-0302;2020; FREDY HERNAN MARTINEZ SARMIENTO, HOLMAN MONTIEL ARIZA, FERNANDO MARTINEZ SANTA;
1169;ARMOS - Arquitecturas Modernas para Sistemas de Alimentación; The Use of Special-Purpose Simulators as an Advanced Professional Training Tool under E-learning Conditions;Brasil;2179-0302;2020; FERNANDO MARTINEZ SANTA, FREDY HERNAN MARTINEZ SARMIENTO, HOLMAN MONTIEL ARIZA;
1169;ARMOS - Arquitecturas Modernas para Sistemas de Alimentación; Case Study: Analysis of Dropout, Repetition and Academic Risk by Higher Education Students at the Universidad Distrital Francisco José de Caldas;;0974-3154;2020; HARVEY GOMEZ CASTILLO, HOLMAN MONTIEL ARIZA;
1169;ARMOS - Arquitecturas Modernas para Sistemas de Alimentación; The Use of Special-Purpose Simulators as an Advanced Professional Training Tool under E-learning Conditions;Brasil;2179-0302;2020; FREDY HERNAN MARTINEZ SARMIENTO, FERNANDO MARTINEZ SANTA, HOLMAN MONTIEL ARIZA;
1169;ARMOS - Arquitecturas Modernas para Sistemas de Alimentación; SKELETONIZATION-BASED PATH PLANNING ALGORITHM FOR AUTONOMOUS ROBOTS USING A COMBINATION OF GEOMETRIC ALGORITHMS AND RECURSION;Pakistán;1992-8645;2020; EDWAR JACINTO GOMEZ, FERNANDO MARTINEZ SANTA, HOLMAN MONTIEL ARIZA;
1169;ARMOS - Arquitecturas Modernas para Sistemas de Alimentación; A Gesture Recognition System for the Colombian Sign Language (CSL) Based on Convolutional Networks;Indonesia;2302-9285;2020; FAIBER IGNACIO ROBAYO BETANCOURT, FREDY HERNAN MARTINEZ SARMIENTO, MARIO RICARDO ARBULU SAAVEDRA;
1169;ARMOS - Arquitecturas Modernas para Sistemas de Alimentación; Behavior-Based Control Performance for Robot Swarms based on Quorum Sensing;Pakistán;2077-124X;2020; FREDY HERNAN MARTINEZ SARMIENTO, EDWAR JACINTO GOMEZ, HOLMAN MONTIEL ARIZA;
1169;ARMOS - Arquitecturas Modernas para Sistemas de Alimentación; General Coordination and Task Allocation of a Group of Robots Using Bacterial Behavior;Pakistán;2077-124X;2020; FREDY HERNAN MARTINEZ SARMIENTO, HOLMAN MONTIEL ARIZA, HARVEY GOMEZ CASTILLO;
1169;ARMOS - Arquitecturas Modernas para Sistemas de Alimentación; Innovation In Colombia: Analysis Of Performance Against The Global Innovation Index 2020;India;2249-6890;2020; HOLMAN MONTIEL ARIZA, FREDY HERNAN MARTINEZ SARMIENTO, FERNANDO MARTINEZ SANTA;
1169;ARMOS - Arquitecturas Modernas para Sistemas de Alimentación; Model for the Identification of Diseases in the Banana Plant Using a Convolutional Neural Network;India;0974-3154;2020; FREDY HERNAN MARTINEZ SARMIENTO, FERNANDO MARTINEZ SANTA, EDWAR JACINTO GOMEZ;
1169;ARMOS - Arquitecturas Modernas para Sistemas de Alimentación; Self-Balancing Robotic Platform: A Case of Study of Using Modular Reconfigurable Systems in Educational Environments;Pakistán;2077-124X;2020; FREDY HERNAN MARTINEZ SARMIENTO, HOLMAN MONTIEL ARIZA, FERNANDO MARTINEZ SANTA;
1169;ARMOS - Arquitecturas Modernas para Sistemas de Alimentación; Behavior-Based Control Performance for Robot Swarms based on Quorum Sensing;Pakistán;2077-124X;2020; HOLMAN MONTIEL ARIZA, FREDY HERNAN MARTINEZ SARMIENTO, EDWAR JACINTO GOMEZ;
1169;ARMOS - Arquitecturas Modernas para Sistemas de Alimentación; SKELETONIZATION-BASED PATH PLANNING ALGORITHM FOR AUTONOMOUS ROBOTS USING A COMBINATION OF GEOMETRIC ALGORITHMS AND RECURSION;Pakistán;1992-8645;2020; HOLMAN MONTIEL ARIZA, FERNANDO MARTINEZ SANTA, EDWAR JACINTO GOMEZ;
1169;ARMOS - Arquitecturas Modernas para Sistemas de Alimentación; USING AUTOMATIC SPEECH RECOGNITION FOR MANIPULATION AND CONTROL OF ROBOTIC PLATFORMS;;2249-6890;2020; HARVEY GOMEZ CASTILLO, HOLMAN MONTIEL ARIZA;
1169;ARMOS - Arquitecturas Modernas para Sistemas de Alimentación; Self-Balancing Robotic Platform: A Case of Study of Using Modular Reconfigurable Systems in Educational Environments;Pakistán;2077-124X;2020; HOLMAN MONTIEL ARIZA, FERNANDO MARTINEZ SANTA, FREDY HERNAN MARTINEZ SARMIENTO;
1169;ARMOS - Arquitecturas Modernas para Sistemas de Alimentación; General Coordination and Task Allocation of a Group of Robots Using Bacterial Behavior;Pakistán;2077-124X;2020; HOLMAN MONTIEL ARIZA, HARVEY GOMEZ CASTILLO, FREDY HERNAN MARTINEZ SARMIENTO;
1169;ARMOS - Arquitecturas Modernas para Sistemas de Alimentación; Time-Optimized Software Implementation of the Present Cipher on Python Language;India;2249-6890;2020; HOLMAN MONTIEL ARIZA, FERNANDO MARTINEZ SANTA, EDWAR JACINTO GOMEZ;
1169;ARMOS - Arquitecturas Modernas para Sistemas de Alimentación; Innovation in Colombia: Analysis of Performance Against the Global Innovation Index 2020;India;2249-6890;2020; HOLMAN MONTIEL ARIZA, FERNANDO MARTINEZ SANTA, FREDY HERNAN MARTINEZ SARMIENTO;
1169;ARMOS - Arquitecturas Modernas para Sistemas de Alimentación; Two-Dimensional Topology Optimization Approach For Designing Bicycle Frames;India;2249-6890;2020; HOLMAN MONTIEL ARIZA, FERNANDO MARTINEZ SANTA, FREDY HERNAN MARTINEZ SARMIENTO;
1169;ARMOS - Arquitecturas Modernas para Sistemas de Alimentación; METHODOLOGY FOR THE DESIGN OF FILTERS AND DIGITAL CONTROLLERS IMPLEMENTED ON EMBEDDED SYSTEMS;India;2249-6890;2020; EDWAR JACINTO GOMEZ, HOLMAN MONTIEL ARIZA;
1169;ARMOS - Arquitecturas Modernas para Sistemas de Alimentación; Evaluation of the Performance of a Deep Learning Neural Network when Controlling a Modular Chain-Type Robot;Pakistán;2227-2771;2020; HARVEY GOMEZ CASTILLO;
1169;ARMOS - Arquitecturas Modernas para Sistemas de Alimentación; Usinng automatic speech recognition for manipulation and control of robotic platforms;India;2249-6890;2020; HARVEY GOMEZ CASTILLO;
1169;ARMOS - Arquitecturas Modernas para Sistemas de Alimentación; General Coordination and Task Allocation of a Group of Robots Using Bacterial Behavior;Pakistán;2227-2771;2020; HARVEY GOMEZ CASTILLO;
1169;ARMOS - Arquitecturas Modernas para Sistemas de Alimentación; Innovation In Colombia: Analysis Of Performance Against The Global Innovation Index 2020;India;2249-6890;2020; FERNANDO MARTINEZ SANTA, FREDY HERNAN MARTINEZ SARMIENTO, HOLMAN MONTIEL ARIZA;
1169;ARMOS - Arquitecturas Modernas para Sistemas de Alimentación; Model for the Identification of Diseases in the Banana Plant Using a Convolutional Neural Network;India;0974-3154;2020; FERNANDO MARTINEZ SANTA, EDWAR JACINTO GOMEZ, FREDY HERNAN MARTINEZ SARMIENTO;
1169;ARMOS - Arquitecturas Modernas para Sistemas de Alimentación; Time-optimized Software Implementation of the PRESENT Cipher on Python Language;India;2249-6890;2020; FERNANDO MARTINEZ SANTA, HOLMAN MONTIEL ARIZA, EDWAR JACINTO GOMEZ;
1169;ARMOS - Arquitecturas Modernas para Sistemas de Alimentación; Self-Balancing Robotic Platform: A Case of Study of Using Modular Reconfigurable Systems in Educational Environments;Pakistán;2077-124X;2020; FERNANDO MARTINEZ SANTA, FREDY HERNAN MARTINEZ SARMIENTO, HOLMAN MONTIEL ARIZA;
1169;ARMOS - Arquitecturas Modernas para Sistemas de Alimentación; Two-Dimensional Topology Optimization Approach for Designing Bicycle Frames;India;2249-6890;2020; FERNANDO MARTINEZ SANTA, FREDY HERNAN MARTINEZ SARMIENTO, HOLMAN MONTIEL ARIZA;
1169;ARMOS - Arquitecturas Modernas para Sistemas de Alimentación; PID Controller Applied to the System Ball and Plate CE 151;India;1819-6608;2020; FREDY HERNAN MARTINEZ SARMIENTO, FAIBER IGNACIO ROBAYO BETANCOURT, FREDDY HUMBERTO ESCOBAR MACUALO;
1169;ARMOS - Arquitecturas Modernas para Sistemas de Alimentación; Adaptive Learning Scheme For The Virtualization Of A Rotary Servo Base Unit;Pakistán;1992-8645;2020; FREDY HERNAN MARTINEZ SARMIENTO, HOLMAN MONTIEL ARIZA, EDWAR JACINTO GOMEZ;
1169;ARMOS - Arquitecturas Modernas para Sistemas de Alimentación; Connectivity Characteristics and Level of Acceptance Linked to Online Learning by Higher Education Students During the Confinement Generated by the Covid-19 Pandemic;India;0974-3154;2020; HOLMAN MONTIEL ARIZA, FREDY HERNAN MARTINEZ SARMIENTO, HARVEY GOMEZ CASTILLO;
1169;ARMOS - Arquitecturas Modernas para Sistemas de Alimentación; Case Study: Analysis of dropout, repetition and academic Risk by Higher education students an the Universidad Distrital Francisco José de Caldas;;0974-3154;2020; HARVEY GOMEZ CASTILLO;
1169;ARMOS - Arquitecturas Modernas para Sistemas de Alimentación; Strategy to determine the foot plantar center of pressure of a person through deep learning neural networks;Indonesia;1693-6930;2020; HOLMAN MONTIEL ARIZA, LUZ ANDREA GAVIRIA ROA, HENRY ALBERTO HERNANDEZ MARTINEZ;
1169;ARMOS - Arquitecturas Modernas para Sistemas de Alimentación; Connectivity Characteristics and Level of Acceptance Linked to Online Learning by Higher Education Students During the Confinement Generated by the Covid-19 Pandemic;India;0974-3154;2020; HARVEY GOMEZ CASTILLO;
1169;ARMOS - Arquitecturas Modernas para Sistemas de Alimentación; Connectivity Characteristics and Level of Acceptance Linked to Online Learning by Higher Education Students During the Confinement Generated by the Covid-19 Pandemic;India;0974-3154;2020; FREDY HERNAN MARTINEZ SARMIENTO, HOLMAN MONTIEL ARIZA, HARVEY GOMEZ CASTILLO;
1169;ARMOS - Arquitecturas Modernas para Sistemas de Alimentación; ADAPTIVE LEARNING SCHEME FOR THE VIRTUALIZATION OF A ROTARY SERVO BASE UNIT;Pakistán;1992-8645;2020; HOLMAN MONTIEL ARIZA, FREDY HERNAN MARTINEZ SARMIENTO, EDWAR JACINTO GOMEZ;
1169;ARMOS - Arquitecturas Modernas para Sistemas de Alimentación; Strategy to determine the foot plantar center of pressure of a person through deep learning neural networks;Indonesia;1693-6930;2020; LUZ ANDREA GAVIRIA ROA;
1169;ARMOS - Arquitecturas Modernas para Sistemas de Alimentación; Training Strategy for a Neural Network Using a Modified Genetic Algorithm;Pakistán;1992-8645;2020; FREDY HERNAN MARTINEZ SARMIENTO, HOLMAN MONTIEL ARIZA, EDWAR JACINTO GOMEZ;
1169;ARMOS - Arquitecturas Modernas para Sistemas de Alimentación; Using Bacterial Interaction and Stereoscopic Images for the Location of Obstacles on Autonomous Robot;Indonesia;2302-9285;2020; EDWAR JACINTO GOMEZ, FREDY HERNAN MARTINEZ SARMIENTO, FERNANDO MARTINEZ SANTA;
1169;ARMOS - Arquitecturas Modernas para Sistemas de Alimentación; Identifier of Human Emotions based on Convolutional Neuronal Network for Assistant Robot;Indonesia;2302-9293;2020; FREDY HERNAN MARTINEZ SARMIENTO, ANGELICA VIVIANA RENDON CALDERON, CESAR AUGUSTO HERNANDEZ SUAREZ;
1169;ARMOS - Arquitecturas Modernas para Sistemas de Alimentación; Using Bacterial Interaction and Stereoscopic Images for the Location of Obstacles on Autonomous Robots;Indonesia;2302-9285;2020; FERNANDO MARTINEZ SANTA, FREDY HERNAN MARTINEZ SARMIENTO, EDWAR JACINTO GOMEZ;
1169;ARMOS - Arquitecturas Modernas para Sistemas de Alimentación; Implementation of a Crypto-Steganographic System Based on the AES-CBC Algorithm;India;2249-8001;2020; FERNANDO MARTINEZ SANTA, EDWAR JACINTO GOMEZ, HOLMAN MONTIEL ARIZA;
1169;ARMOS - Arquitecturas Modernas para Sistemas de Alimentación; Performance Evaluation of the NASNet Convolutional Network in the Automatic Identification of COVID-19;Indonesia;2088-5334;2020; FERNANDO MARTINEZ SANTA, FREDY HERNAN MARTINEZ SARMIENTO, EDWAR JACINTO GOMEZ;
1169;ARMOS - Arquitecturas Modernas para Sistemas de Alimentación; Throughput in Cooperatives Wireless Networks;Indonesia;2302-9285;2020; FREDY HERNAN MARTINEZ SARMIENTO, CESAR AUGUSTO HERNANDEZ SUAREZ, DIEGO ARMANDO GIRAL RAMIREZ;
1169;ARMOS - Arquitecturas Modernas para Sistemas de Alimentación; Hardware description of a simplified 4-bit softcore processor with bcd capabilities;Indonesia;2088-8708;2020; HOLMAN MONTIEL ARIZA, FERNANDO MARTINEZ SANTA, EDWAR JACINTO GOMEZ;
1169;ARMOS - Arquitecturas Modernas para Sistemas de Alimentación; PID controller tuning using bacterial Quorum Sensing (QS);Colombia;0123-921X;2020; DIEGO MAURICIO ACERO SOTO, FREDY HERNAN MARTINEZ SARMIENTO;
1169;ARMOS - Arquitecturas Modernas para Sistemas de Alimentación; Performance Evaluation of the NASNet Convolutional Network in the Automatic Identification of COVID-19;Indonesia;2088-5334;2020; FERNANDO MARTINEZ SANTA, FREDY HERNAN MARTINEZ SARMIENTO, EDWAR JACINTO GOMEZ;
1169;ARMOS - Arquitecturas Modernas para Sistemas de Alimentación; Hardware Description of a Simplified 4-bit Softcore Processor with BCD Capabilities;Indonesia;2088-8708;2020; FERNANDO MARTINEZ SANTA, EDWAR JACINTO GOMEZ, HOLMAN MONTIEL ARIZA;
1169;ARMOS - Arquitecturas Modernas para Sistemas de Alimentación; Obstacle detection for autonomous systems using stereoscopic images and bacterial behaviour;Indonesia;2088-8708;2020; FERNANDO MARTINEZ SANTA, FREDY HERNAN MARTINEZ SARMIENTO, EDWAR JACINTO GOMEZ;
1169;ARMOS - Arquitecturas Modernas para Sistemas de Alimentación; Scheme for motion estimation based on adaptive fuzzy neural network;Indonesia;2302-9293;2020; FREDY HERNAN MARTINEZ SARMIENTO, CRISTIAN FERNEY PENAGOS BELTRAN, LUIS ANGEL PACHECO ROMERO;
1169;ARMOS - Arquitecturas Modernas para Sistemas de Alimentación; Obstacle detection for autonomous systems using stereoscopic images and bacterial behaviour;Indonesia;2088-8708;2020; FREDY HERNAN MARTINEZ SARMIENTO, EDWAR JACINTO GOMEZ, FERNANDO MARTINEZ SANTA;
1169;ARMOS - Arquitecturas Modernas para Sistemas de Alimentación; Evaluation of Deep Neural Network Architectures in the Identification of Bone Fissures;Indonesia;2302-9293;2020; FREDY HERNAN MARTINEZ SARMIENTO, CESAR AUGUSTO HERNANDEZ SUAREZ, FERNANDO MARTINEZ SANTA;
1169;ARMOS - Arquitecturas Modernas para Sistemas de Alimentación; Bacterial Quorum Sensing Applied to the Coordination of Autonomous Robot Swarms;Indonesia;2302-9285;2020; FREDY HERNAN MARTINEZ SARMIENTO, FERNANDO MARTINEZ SANTA, HOLMAN MONTIEL ARIZA;
1169;ARMOS - Arquitecturas Modernas para Sistemas de Alimentación; Use of real-time visual identification to design movement strategies for indoor robots;India;2249-6890;2020; FREDY HERNAN MARTINEZ SARMIENTO, FERNANDO MARTINEZ SANTA, HOLMAN MONTIEL ARIZA;
1169;ARMOS - Arquitecturas Modernas para Sistemas de Alimentación; Bacterial Quorum Sensing Applied to the Coordination of Autonomous Robot Swarms;Indonesia;2089-3191;2020; FERNANDO MARTINEZ SANTA, FREDY HERNAN MARTINEZ SARMIENTO, HOLMAN MONTIEL ARIZA;
